datetime,measured_power_util,carbon_intensity_actual,avg_carbon_intensity_forecast,error,shifted_power_util,emissions
2019-05-28 02:00:00,0.6695000000000001,211.8,221.68832,0.044604605,0.7230833333333333,153.14905
2019-05-28 03:00:00,0.6855833333333333,241.07,241.32422,0.001053438,0.7254166666666667,174.87619583333333
2019-05-28 04:00:00,0.713,243.6,246.964,0.013621419,0.7238333333333333,176.3258
2019-05-28 05:00:00,0.71975,233.42,244.70902,0.046132423,0.6905833333333334,161.19596166666668
2019-05-28 06:00:00,0.7275833333333334,229.77,240.41803,0.044289648,0.65375,150.2121375
2019-05-28 07:00:00,0.7051666666666666,218.24,238.30144,0.08418514,0.6651666666666667,145.16597333333334
2019-05-28 08:00:00,0.6988333333333333,225.48,237.30608,0.049834711,0.6795,153.21366
2019-05-28 09:00:00,0.7148333333333333,218.99,232.97153,0.0600139,0.7120833333333333,155.93912916666667
2019-05-28 10:00:00,0.7363333333333334,223.13,229.31432,0.026968748,0.6707500000000001,149.66444750000002
2019-05-28 11:00:00,0.7350833333333333,221.77,232.83907,0.047539573,0.6805,150.914485
2019-05-28 12:00:00,0.7327499999999999,218.91,237.44011,0.078041195,0.6764166666666668,148.0743725
2019-05-28 13:00:00,0.7287499999999999,221.4,233.04496,0.049968727,0.6695000000000001,148.2273
2019-05-28 14:00:00,0.733,214.08,220.33723,0.028398424,0.6855833333333333,146.76968
2019-05-28 15:00:00,0.7207499999999999,195.88,197.99057,0.010659952,0.713,139.66244
2019-05-28 16:00:00,0.7255833333333332,183.8,172.89979,0.063043512,0.71975,132.29005
2019-05-28 17:00:00,0.73225,172.78,155.10524,0.113953339,0.7275833333333334,125.71184833333334
2019-05-28 18:00:00,0.7304166666666667,169.26,150.13721,0.127368758,0.7051666666666666,119.35650999999999
2019-05-28 19:00:00,0.6988333333333333,172.99,150.61239,0.148577484,0.6988333333333333,120.89117833333333
2019-05-28 20:00:00,0.7182499999999999,167.71,150.86383,0.111664738,0.7148333333333333,119.88469833333333
2019-05-28 21:00:00,0.733,167.96,153.07589,0.097233536,0.7363333333333334,123.67454666666669
2019-05-28 22:00:00,0.7351666666666666,173.46,156.86135,0.105817335,0.7350833333333333,127.507555
2019-05-28 23:00:00,0.7329166666666667,180.21,160.70141,0.121396508,0.7327499999999999,132.04887749999997
2019-05-29 00:00:00,0.7290833333333334,177.87,186.67776,0.047181625,0.7287499999999999,129.6227625
2019-05-29 01:00:00,0.72375,185.16,204.5563,0.094821328,0.733,135.72227999999998
